calm_window,calm_percentile,sigma,tick,ofi,impact,fold,n,n_wins,sum_net,sum_sq,net_mean_pct,win_rate,sd_net_pct,t_stat
1800,40.0,6.0,5.0,0.6,5.0,5,77,77,121.80863872636907,216.94477421889306,1.581930373069728,1.0,0.5648938991594179,24.57343353800915
7200,25.0,4.0,20.0,0.4,2.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
3600,15.0,5.0,20.0,0.8,5.0,4,1,1,2.0159342379870866,4.063990851888575,2.0159342379870866,1.0,0.0,
7200,40.0,5.0,10.0,0.4,5.0,5,69,67,95.546819119622,151.2051315590338,1.384736508980029,0.9710144927536232,0.5271728537706378,21.819191271089
3600,40.0,3.0,5.0,0.4,2.0,4,81,81,145.5773437834592,275.1644132397136,1.7972511578204842,1.0,0.41117763151193076,39.3388627705907
7200,40.0,4.0,20.0,0.6,3.0,1,4,4,5.63479945953194,9.521102393166695,1.408699864882985,1.0,0.7264895401590066,3.878100886558293
3600,40.0,3.0,10.0,0.8,2.0,6,47,47,70.15223607680943,111.93418737647643,1.49260076759169,1.0,0.39631196429397475,25.819950546109894
7200,15.0,6.0,5.0,0.4,5.0,3,37,37,60.26955124502036,101.51412604027036,1.6289067904059558,1.0,0.3046238464865295,32.52619026484464
7200,15.0,3.0,5.0,0.8,2.0,3,30,30,40.809015697750226,57.9859378545268,1.360300523258341,1.0,0.2920446616304996,25.512100697712714
1800,40.0,4.0,5.0,0.6,5.0,4,65,65,108.98642788541456,195.683702503324,1.676714275160224,1.0,0.4497326127324353,30.058088459410403
7200,40.0,4.0,10.0,0.4,5.0,6,51,51,77.61761824466736,125.59351262361992,1.5219140832287716,1.0,0.3864237650659238,28.126221734616898
1800,25.0,3.0,5.0,0.6,3.0,5,54,54,90.35541046946177,165.9300147652575,1.6732483420270698,1.0,0.527417596247254,23.313241803575522
1800,15.0,3.0,10.0,0.8,5.0,7,12,11,15.194523457559445,26.034801927583384,1.2662102881299537,0.9166666666666666,0.7859759424024548,5.580681122131652
1800,40.0,4.0,20.0,0.6,5.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,25.0,3.0,5.0,0.4,3.0,7,32,32,57.80439167770083,106.92533764817227,1.8063872399281509,1.0,0.284447518248208,35.92391804768628
1800,25.0,4.0,5.0,0.8,5.0,3,51,50,70.89425631890774,109.0133262728972,1.390083457233485,0.9803921568627451,0.45747990887279605,21.699710363225215
7200,15.0,4.0,10.0,0.6,2.0,7,15,15,19.96695538616048,28.1092722144087,1.3311303590773653,1.0,0.3306542995710139,15.591648797630443
3600,25.0,4.0,20.0,0.4,3.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,25.0,5.0,5.0,0.8,5.0,7,27,27,38.957419502268074,59.192461248504436,1.4428673889728916,1.0,0.3386665645272139,22.13787738190915
3600,25.0,6.0,10.0,0.8,2.0,2,27,27,39.70729063130631,59.747425333003804,1.4706403937520856,1.0,0.2280586803831745,33.5074798823089
1800,40.0,6.0,10.0,0.6,5.0,0,48,48,74.58827379965666,122.69445160859206,1.5539223708261805,1.0,0.38009137619164934,28.324478437329642
7200,25.0,3.0,10.0,0.8,5.0,0,24,24,36.834850402699004,61.83414239816048,1.5347854334457918,1.0,0.48006116263148735,15.662342506487601
1800,40.0,5.0,5.0,0.6,3.0,7,56,54,79.17195756989527,140.1883058551999,1.4137849566052727,0.9642857142857143,0.716762712832573,14.760530455851574
3600,15.0,3.0,10.0,0.8,2.0,5,20,20,29.84809095348603,46.094069890867694,1.4924045476743015,1.0,0.2854952495216322,23.37774813501202
3600,25.0,6.0,5.0,0.6,5.0,7,40,40,62.65962797537487,103.43456451852416,1.5664906993843717,1.0,0.36790606619620314,26.929039766813514
7200,40.0,4.0,5.0,0.6,5.0,8,73,72,117.2906164512202,203.31888160475063,1.6067207733043862,0.9863013698630136,0.4543862105280342,30.21180657933983
1800,40.0,4.0,10.0,0.4,5.0,3,62,61,92.46103737527908,153.17278618752403,1.4913070544399851,0.9838709677419355,0.5005732597164319,23.458231660000795
1800,25.0,6.0,10.0,0.4,2.0,4,40,40,59.27375733197455,95.98073984842132,1.4818439332993638,1.0,0.4570328536183891,20.506193062616518
3600,40.0,3.0,5.0,0.6,3.0,0,63,63,106.17161666395516,189.22640214828763,1.685263756570717,1.0,0.4075739514929223,32.81948301973886
3600,40.0,3.0,20.0,0.4,2.0,6,2,2,3.338916673501332,6.1596146850239935,1.669458336750666,1.0,0.7651355492534597,3.0856893578571962
3600,40.0,5.0,5.0,0.6,3.0,2,57,57,94.98307039731613,173.54275600303,1.6663696560932655,1.0,0.5221153685176826,24.09585269857295
3600,40.0,5.0,20.0,0.8,2.0,2,2,2,4.432423745725105,11.232140201875044,2.2162118728625524,1.0,1.186992026528047,2.6404531939966174
7200,15.0,5.0,10.0,0.4,5.0,2,16,16,26.941401663547207,49.68857609570863,1.6838376039717005,1.0,0.5368817915160417,12.545313553785432
3600,40.0,5.0,20.0,0.4,3.0,5,3,2,4.397376570925904,21.07898744657012,1.4657921903086348,0.6666666666666666,2.7049350464531274,0.9385905773527854
3600,15.0,4.0,20.0,0.6,3.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,25.0,4.0,10.0,0.6,3.0,2,22,22,35.53513018664915,62.29571665086854,1.6152331903022341,1.0,0.4829569117959947,15.68693816475225
1800,25.0,4.0,10.0,0.8,2.0,1,42,41,57.54455138566773,87.71647735793029,1.370108366325422,0.9761904761904762,0.46523547848227215,19.085640415561336
1800,15.0,3.0,10.0,0.8,3.0,8,24,24,34.98809026325422,52.791996297187936,1.4578370943022592,1.0,0.27858809024609626,25.636106740871377
1800,40.0,5.0,10.0,0.6,2.0,8,50,49,71.48324107138332,112.21344888206247,1.4296648214276664,0.98,0.45212364663934257,22.359496070812003
1800,40.0,3.0,5.0,0.8,5.0,5,64,64,94.51869560962975,151.81563555042487,1.4768546189004648,1.0,0.4405131093106555,26.820625088075968
1800,40.0,6.0,20.0,0.4,5.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
3600,15.0,5.0,5.0,0.6,3.0,1,21,21,35.84399456335519,62.765118593859164,1.7068568839692948,1.0,0.2814737753715588,27.788737550845013
1800,15.0,4.0,5.0,0.4,5.0,4,33,33,59.190240190577896,114.62007159618523,1.793643642138724,1.0,0.5139878890137883,20.046577921516217
1800,40.0,3.0,5.0,0.6,2.0,6,75,75,125.7615377880824,222.8035169396564,1.6768205038410988,1.0,0.40141627281570486,36.17614063642413
7200,15.0,6.0,20.0,0.8,3.0,2,1,1,3.055541984034897,9.336336816199914,3.055541984034897,1.0,0.0,
1800,40.0,3.0,10.0,0.6,5.0,3,61,60,91.76585986362802,153.55693998687556,1.5043583584201314,0.9836065573770492,0.5083994768456577,23.110594948281665
7200,15.0,6.0,5.0,0.8,2.0,2,16,16,26.347523402292754,46.558538765949166,1.6467202126432972,1.0,0.45982166298840926,14.324859789694651
1800,40.0,6.0,10.0,0.8,3.0,2,42,42,62.32680643543554,97.41998914655572,1.4839715817960843,1.0,0.34671910372012876,27.73782846759316
3600,25.0,5.0,20.0,0.4,2.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,40.0,4.0,10.0,0.6,2.0,5,68,66,94.27448018770403,149.55684554422544,1.3863894145250593,0.9705882352941176,0.5304982753800394,21.550418765188418
7200,15.0,6.0,5.0,0.8,5.0,7,13,13,18.210855351418697,27.05929106651902,1.4008350270322074,1.0,0.35926858778574816,14.058514131613057
3600,15.0,4.0,5.0,0.6,3.0,3,27,27,45.67555117094461,79.66956178428809,1.6916870804053559,1.0,0.30387383376401034,28.927347288928978
1800,40.0,5.0,10.0,0.4,3.0,0,48,48,75.8659829680743,126.71175876071801,1.5805413118348814,1.0,0.38043755650328875,28.783465867265537
1800,40.0,3.0,5.0,0.4,5.0,7,56,54,89.30719130301648,169.33493770385684,1.5947712732681514,0.9642857142857143,0.6994854539723905,17.061363266245106
1800,25.0,4.0,5.0,0.6,3.0,0,42,42,71.9907435224579,131.65491576880098,1.7140653219632835,1.0,0.4487945587525841,24.75166571237549
7200,40.0,5.0,5.0,0.8,3.0,1,62,61,88.395144259564,143.2245783865265,1.4257281332187743,0.9838709677419355,0.5309616141189223,21.14313774978543
1800,40.0,3.0,20.0,0.4,2.0,3,2,2,1.964320540760407,3.221385768511376,0.9821602703802035,1.0,1.1367093626273812,1.2219344895560833
3600,25.0,4.0,10.0,0.4,3.0,6,38,38,59.1504972660901,98.79532701153484,1.5565920333181604,1.0,0.42623855141418004,22.511989343198575
7200,15.0,5.0,10.0,0.8,2.0,3,23,23,33.07176753202359,48.39628981948196,1.437902936174939,1.0,0.1956688042087052,35.24292110159936
3600,25.0,3.0,20.0,0.4,2.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,40.0,6.0,5.0,0.8,3.0,4,52,52,80.2848222156495,132.97504120296125,1.5439388887624903,1.0,0.4205547691556409,26.47336916802806
1800,25.0,6.0,5.0,0.4,3.0,6,56,56,97.73722985398912,179.78418972463984,1.7453076759640915,1.0,0.40904883533756176,31.929406925582516
7200,40.0,3.0,10.0,0.4,3.0,0,44,44,69.39577427897605,116.21298273017375,1.5771766881585465,1.0,0.3966014131916164,26.378641773472314
3600,15.0,6.0,20.0,0.4,3.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
1800,40.0,4.0,5.0,0.4,2.0,3,79,78,136.59781552333064,253.06557422158986,1.7290862724472233,0.9873417721518988,0.4651463314545743,33.04004334671034
3600,40.0,4.0,5.0,0.6,5.0,6,75,75,124.81654549448042,220.80066746675368,1.6642206065930722,1.0,0.4203987876888314,34.28309892934162
1800,40.0,3.0,10.0,0.8,2.0,4,44,44,66.07469511984429,106.81502273628008,1.5016976163600975,1.0,0.42015530276785445,23.708221741946648
7200,40.0,6.0,10.0,0.8,3.0,2,31,31,47.023315482225826,75.54748235883822,1.5168811445879298,1.0,0.37499785545343234,22.52182687624537
1800,25.0,5.0,5.0,0.4,2.0,2,43,43,77.69605507861742,152.20205627100395,1.806885001828312,1.0,0.5303686868635118,22.340190161003296
7200,40.0,4.0,10.0,0.6,5.0,5,68,66,94.27448018770403,149.55684554422544,1.3863894145250593,0.9705882352941176,0.5304982753800394,21.550418765188418
7200,40.0,4.0,10.0,0.4,3.0,6,51,51,77.61761824466736,125.59351262361992,1.5219140832287716,1.0,0.3864237650659238,28.126221734616898
3600,40.0,4.0,5.0,0.6,3.0,1,74,73,120.29267173033074,207.91267324238947,1.6255766450044695,0.9864864864864865,0.4116075320538796,33.973477057280505
3600,25.0,6.0,5.0,0.8,3.0,3,51,51,73.65502336192505,110.63808715468434,1.4442161443514714,1.0,0.29203812431966514,35.316506207054964
1800,40.0,3.0,20.0,0.4,3.0,2,2,2,4.13858879891376,12.627506118450116,2.06929439945688,1.0,2.01582427190539,1.4517258498373498
7200,15.0,3.0,20.0,0.6,5.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,15.0,5.0,10.0,0.8,5.0,3,23,23,33.07176753202359,48.39628981948196,1.437902936174939,1.0,0.1956688042087052,35.24292110159936
3600,25.0,6.0,5.0,0.4,2.0,4,49,49,86.77057449310038,163.33299611201113,1.7708280508795997,1.0,0.4490088345616345,27.607021069550143
7200,25.0,6.0,10.0,0.4,3.0,4,36,36,54.257102832979044,89.588664786625,1.507141745360529,1.0,0.47254690242566744,19.136408313639578
7200,40.0,5.0,5.0,0.8,5.0,5,70,69,98.58800091518994,152.42261242109154,1.4084000130741419,0.9857142857142858,0.4434919185118068,26.569863916873906
7200,25.0,5.0,5.0,0.8,3.0,5,46,45,63.72926784702997,99.78748711904845,1.385418866239782,0.9782608695652174,0.5054317650863754,18.590774392819775
7200,40.0,4.0,5.0,0.8,2.0,7,42,42,58.340968862593456,85.12343885839944,1.3890706872046061,1.0,0.3155988944095683,28.524203015266764
7200,15.0,3.0,5.0,0.8,3.0,0,13,13,19.716559600097714,30.613938428057438,1.5166584307767472,1.0,0.2433536666145639,22.47095684073432
7200,15.0,4.0,5.0,0.4,5.0,4,27,27,47.94304255740014,92.73004688102029,1.775668242866672,1.0,0.5406231712441993,17.066680329036828
7200,25.0,5.0,20.0,0.4,2.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
1800,25.0,5.0,5.0,0.8,5.0,7,32,31,44.16218692380437,71.44525874869701,1.3800683413688866,0.96875,0.5819439804970585,13.415115067938995
3600,15.0,5.0,10.0,0.4,2.0,8,23,23,34.63302299772308,53.7340340342447,1.5057836085966556,1.0,0.268344731482936,26.911221463107555
7200,25.0,6.0,10.0,0.6,2.0,5,41,40,57.49178208706528,90.12806015380264,1.4022385874893972,0.975609756097561,0.48761831507306985,18.413393444566367
3600,15.0,4.0,5.0,0.8,5.0,1,19,19,27.882828597790073,42.2095734862674,1.4675172946205302,1.0,0.26781422832405566,23.88506251209703
7200,40.0,5.0,10.0,0.4,5.0,0,44,44,69.26542498513973,115.72166791560929,1.5742142042077212,1.0,0.3942331987105263,26.48725613206719
1800,25.0,5.0,5.0,0.8,3.0,5,45,45,67.600633949509,111.95736740542887,1.502236309989089,1.0,0.4862949093118508,20.722625981161116
7200,25.0,3.0,10.0,0.4,5.0,7,29,29,42.53232807708721,65.15175518868426,1.4666320026581796,1.0,0.31466999058373674,25.099486071361728
1800,15.0,6.0,5.0,0.4,3.0,8,31,31,55.04636157847108,99.19912987910524,1.7756890831764864,1.0,0.22014438865046151,44.909699753801235
7200,25.0,6.0,10.0,0.8,3.0,8,43,42,57.33413476642532,86.53090593650748,1.3333519713122168,0.9767441860465116,0.4900030204526434,17.84350956665532
7200,25.0,3.0,20.0,0.8,2.0,5,2,2,1.696520784790428,1.9370610498904004,0.848260392395214,1.0,0.7056696559137536,1.6999758191329286
1800,25.0,6.0,10.0,0.6,3.0,0,37,37,58.52630859346412,98.6791798643707,1.581792124147679,1.0,0.4117282638057037,23.368971016346926
3600,40.0,5.0,5.0,0.6,3.0,4,81,81,133.33448908107633,234.48774558770845,1.646104803470078,1.0,0.43308778906706724,34.20771401369731
1800,40.0,5.0,20.0,0.6,3.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,40.0,6.0,5.0,0.4,5.0,5,81,79,129.23928883329762,226.8359633125209,1.5955467757197237,0.9753086419753086,0.5077971139914393,28.278855050207312
7200,25.0,4.0,20.0,0.4,5.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
3600,40.0,4.0,5.0,0.8,2.0,1,64,63,90.64622778411342,140.31604257057796,1.4163473091267722,0.984375,0.43515189404366045,26.038674375796965
7200,25.0,4.0,20.0,0.8,2.0,8,3,3,4.244558938207346,6.964452707023503,1.4148529794024487,1.0,0.6924687166405227,3.5389284550704225
3600,25.0,6.0,5.0,0.8,5.0,4,36,36,55.73331459096768,94.23984166174556,1.54814762752688,1.0,0.476788150126289,19.482207690566327
1800,25.0,4.0,10.0,0.4,3.0,8,36,36,54.072037702153494,84.01780429628438,1.5020010472820415,1.0,0.28292083895251374,31.853455252919176
1800,25.0,5.0,5.0,0.8,5.0,4,37,37,58.293718052695866,99.65504148009542,1.5755058933161046,1.0,0.46586076677615684,20.571443009563417
3600,40.0,5.0,10.0,0.8,5.0,1,60,59,81.40731365311782,121.02858244878888,1.356788560885297,0.9833333333333333,0.4233856780808958,24.82284957985495
1800,25.0,6.0,5.0,0.6,5.0,6,56,56,92.68111410874572,162.6751686156724,1.6550198947990307,1.0,0.41089881288262115,30.14132540899602
7200,15.0,6.0,10.0,0.8,3.0,3,23,23,32.91955707179575,47.930956118936344,1.431285090078076,1.0,0.19231660804999323,35.69219644337505
7200,15.0,6.0,20.0,0.6,2.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
7200,25.0,6.0,10.0,0.8,5.0,2,20,20,31.282785243126717,52.24500437713888,1.564139262156336,1.0,0.41766088918614985,16.748140929705773
1800,15.0,5.0,10.0,0.8,3.0,0,17,17,27.29181915797094,48.66972355605843,1.6054011269394672,1.0,0.5508746638088226,12.015870129315319
3600,25.0,6.0,10.0,0.4,3.0,3,46,46,71.9485320100364,115.46184575753756,1.5640985219573131,1.0,0.2550491535911889,41.592893576258
3600,25.0,4.0,5.0,0.8,2.0,0,25,25,40.07662096304689,70.44035967866022,1.6030648385218758,1.0,0.5080574838716183,15.776412014501062
1800,25.0,6.0,5.0,0.6,2.0,2,43,43,72.0780477979845,133.9636607985815,1.6762336697205698,1.0,0.5594216876099497,19.648503955073124
3600,25.0,4.0,5.0,0.8,5.0,2,29,29,44.16160052303539,69.83580999833055,1.5228138111391514,1.0,0.30389817372660755,26.98470755188658
3600,40.0,4.0,20.0,0.4,3.0,8,2,2,2.0385300375000144,2.0978891962675092,1.0192650187500072,1.0,0.14172804723344057,10.170593903650547
3600,15.0,5.0,5.0,0.4,3.0,4,25,25,46.6114707509054,94.19929300202304,1.864458830036216,1.0,0.5512910899093547,16.909930744053717
1800,40.0,6.0,10.0,0.8,3.0,4,44,44,65.9624949591198,106.44694232365826,1.499147612707268,1.0,0.41928581242334323,23.717044504653146
3600,25.0,4.0,5.0,0.6,2.0,7,40,40,63.16255457544634,105.20089001801318,1.5790638643861585,1.0,0.37427476899716094,26.683275475432215
7200,40.0,4.0,5.0,0.4,3.0,5,82,80,137.5448298674369,252.85165018914432,1.6773759739931329,0.975609756097561,0.522780519800727,29.054803862538773
7200,40.0,4.0,10.0,0.8,5.0,3,51,50,73.44925059156074,114.79893028249619,1.4401813841482498,0.9803921568627451,0.42470429479558097,24.21673716288851
7200,25.0,4.0,5.0,0.8,5.0,4,34,34,52.1007093050183,87.87516923896649,1.5323738030887735,1.0,0.4935157477335434,18.10519314077903
7200,25.0,5.0,5.0,0.6,3.0,4,43,43,69.1269013533997,122.59843241785374,1.6076023570558071,1.0,0.5225820251442903,20.172438240687214
3600,40.0,4.0,5.0,0.4,3.0,6,75,75,133.89157445662244,250.83594306641956,1.7852209927549658,1.0,0.39949112213933285,38.70040272273816
7200,15.0,5.0,5.0,0.6,2.0,0,16,16,25.742057673241852,42.53158137598553,1.6088786045776158,1.0,0.27273131438635984,23.596536513565542
3600,40.0,5.0,5.0,0.4,5.0,4,81,81,141.33171674529206,259.2588365651368,1.7448360092011366,1.0,0.397777700885431,39.478140800389404
7200,15.0,6.0,5.0,0.8,3.0,1,31,31,44.25230885246298,65.35254735182758,1.4274938339504188,1.0,0.26973130623314306,29.466172865966488
7200,40.0,4.0,20.0,0.8,3.0,1,4,4,5.63479945953194,9.521102393166695,1.408699864882985,1.0,0.7264895401590066,3.878100886558293
3600,15.0,3.0,5.0,0.6,2.0,5,26,26,43.806966657152515,77.46710354204674,1.6848833329674044,1.0,0.38249055170300156,22.46134696576513
3600,40.0,5.0,20.0,0.4,5.0,3,2,0,-1.3404240585358296,1.671473192989806,-0.6702120292679148,0.0,0.8792638197031499,-1.0779733229285784
3600,15.0,6.0,5.0,0.8,2.0,7,21,21,29.966004368380325,45.51488504574362,1.4269525889704917,1.0,0.3711345801176608,17.619264284124075
3600,25.0,5.0,10.0,0.6,2.0,7,33,33,46.78148444492753,69.43252110377924,1.4176207407553796,1.0,0.31195544910916373,26.105045376050473
3600,25.0,5.0,20.0,0.8,3.0,6,1,1,2.210490872154681,4.886269895879162,2.210490872154681,1.0,0.0,
1800,40.0,4.0,5.0,0.4,5.0,2,62,62,109.51431819981009,209.14794739711417,1.766359970964679,1.0,0.5074242167673745,27.40967391804902
3600,15.0,6.0,20.0,0.4,3.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,25.0,5.0,10.0,0.8,5.0,1,39,38,51.18817217735827,75.56810456524366,1.3125172353168786,0.9743589743589743,0.4696792393161032,17.451628305633477
3600,15.0,3.0,5.0,0.6,3.0,2,20,20,33.7823727755016,59.41785578377263,1.68911863877508,1.0,0.3520930100372731,21.45446794279247
3600,40.0,6.0,5.0,0.4,5.0,1,73,72,122.97288400150775,217.3019646918589,1.6845600548151747,0.9863013698630136,0.37540268152824324,38.339863101031995
7200,40.0,4.0,20.0,0.6,2.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,40.0,6.0,20.0,0.4,5.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,15.0,5.0,10.0,0.6,3.0,6,23,23,38.31031941569399,68.58785034045114,1.6656660615519125,1.0,0.4659131543400632,17.1453708290715
7200,25.0,6.0,10.0,0.8,3.0,6,29,29,43.41574084520867,70.99883097047861,1.497094511903747,1.0,0.46296264971537093,17.414149248140944
7200,40.0,6.0,20.0,0.4,3.0,8,3,3,4.244558938207346,6.964452707023503,1.4148529794024487,1.0,0.6924687166405227,3.5389284550704225
7200,15.0,6.0,5.0,0.8,5.0,8,31,31,42.292859250874095,60.143368606456804,1.364285782286261,1.0,0.28541326985357596,26.61411560585837
1800,15.0,6.0,5.0,0.8,3.0,7,13,12,16.950723750033895,29.87117558570448,1.3039018269256841,0.9230769230769231,0.8046270316282519,5.842812521023754
3600,25.0,6.0,20.0,0.4,2.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,25.0,5.0,20.0,0.6,2.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
3600,40.0,5.0,10.0,0.4,2.0,2,46,46,72.8431725023318,121.86694264395082,1.5835472283115608,1.0,0.3805358422733924,28.223727315957433
7200,15.0,5.0,5.0,0.4,3.0,2,17,17,34.85569343986821,79.30172736842536,2.050334908227542,1.0,0.6998161525619533,12.079954661756474
1800,15.0,6.0,10.0,0.8,3.0,6,24,24,35.57939713007184,58.23670657945856,1.48247488041966,1.0,0.48861579436874164,14.863649744327551
1800,25.0,5.0,10.0,0.8,3.0,7,28,27,38.850452682488964,62.518967698359766,1.3875161672317486,0.9642857142857143,0.5648118827156747,12.99909874744863
7200,15.0,5.0,20.0,0.6,3.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,25.0,4.0,10.0,0.8,2.0,5,39,38,52.41994836748362,80.25833892836087,1.3441012401918877,0.9743589743589743,0.5078494730577531,16.528341565668182
1800,40.0,4.0,10.0,0.4,3.0,6,56,56,84.34296501547816,135.278996753023,1.5061243752763958,1.0,0.3872514161046246,29.1046134877435
1800,15.0,6.0,5.0,0.6,3.0,3,30,30,47.7256279437567,78.30910881906352,1.59085426479189,1.0,0.2867529313121485,30.38667338264449
7200,40.0,3.0,5.0,0.8,5.0,4,50,50,75.933974279931,125.21720869309425,1.5186794855986199,1.0,0.44944046152171657,23.89345541075174
7200,25.0,3.0,10.0,0.8,5.0,5,39,38,52.41994836748362,80.25833892836087,1.3441012401918877,0.9743589743589743,0.5078494730577531,16.528341565668182
3600,15.0,3.0,5.0,0.6,2.0,1,21,21,36.04200499383064,63.50281558345086,1.7162859520871732,1.0,0.2867428052701236,27.428797323160936
1800,25.0,3.0,20.0,0.4,2.0,3,1,1,1.7859351689322631,3.189564427629111,1.7859351689322631,1.0,0.0,
3600,40.0,6.0,20.0,0.6,2.0,7,2,2,1.7401428135423829,1.5325868593875758,0.8700714067711914,1.0,0.13615562282173865,9.037208733566898
